"Time","Accel","Gyro"
"0,129","0.12864251607417457","0.49584551602744825"
"0,130","0.12963414261969494","0.495780946857394"
"0,131","0.13062563953108353","0.49571588190643423"
"0,132","0.13161700581684344","0.4956503212396339"
"0,133","0.13260824048560851","0.4955842649225536"
"0,134","0.13359934254614417","0.49551771302124964"
"0,135","0.1345903110073484","0.49545066560227397"
"0,136","0.13558114487825285","0.495383122732674"
"0,137","0.1365718431680237","0.49531508447999256"
"0,138","0.13756240488596277","0.49524655091226794"
"0,139","0.13855282904150842","0.4951775220980337"
"0,140","0.13954311464423658","0.49510799810631856"
"0,141","0.1405332607038617","0.49503797900664664"
"0,142","0.14152326623023787","0.4949674648690369"
"0,143","0.14251313023335957","0.4948964557640036"
"0,144","0.1435028517233629","0.49482495176255575"
"0,145","0.1444924297105265","0.49475295293619737"
"0,146","0.14548186320527243","0.4946804593569273"
"0,147","0.14647115121816726","0.49460747109723907"
"0,148","0.1474602927599231","0.494533988230121"
"0,149","0.14844928684139844","0.4944600108290559"
"0,150","0.14943813247359933","0.4943855389680211"
"0,151","0.15042682866768017","0.49431057272148865"
"0,152","0.1514153744349449","0.4942351121644246"
"0,153","0.15240376878684783","0.4941591573722896"
"0,154","0.15339201073499464","0.49408270842103835"
"0,155","0.15438009929114352","0.49400576538711993"
"0,156","0.15536803346720598","0.49392832834747724"
"0,157","0.1563558122752479","0.4938503973795474"
"0,158","0.15734343472749057","0.4937719725612613"
"0,159","0.15833089983631166","0.4936930539710438"
"0,160","0.1593182066142461","0.49361364168781346"
"0,161","0.16030535407398716","0.4935337357909826"
"0,162","0.16129234122838754","0.493453336360457"
"0,163","0.1622791670904601","0.4933724434766362"
"0,164","0.16326583067337913","0.4932910572204131"
"0,165","0.1642523309904811","0.49320917767317385"
"0,166","0.16523866705526574","0.493126804916798"
"0,167","0.16622483788139708","0.49304393903365834"
"0,168","0.16721084248270443","0.49296058010662075"
"0,169","0.1681966798731832","0.4928767282190441"
"0,170","0.16918234906699614","0.4927923834547803"
"0,171","0.1701678490784741","0.49270754589817417"
"0,172","0.17115317892211715","0.49262221563406317"
"0,173","0.17213833761259556","0.4925363927477776"
"0,174","0.17312332416475068","0.4924500773251403"
"0,175","0.17410813759359609","0.4923632694524667"
"0,176","0.17509277691431838","0.49227596921656475"
"0,177","0.17607724114227838","0.4921881767047345"
"0,178","0.1770615292930119","0.49209989200476867"
"0,179","0.17804564038223086","0.4920111152049518"
"0,180","0.17902957342582432","0.49192184639406067"
"0,181","0.18001332743985923","0.4918320856613642"
"0,182","0.18099690144058173","0.49174183309662306"
"0,183","0.18198029444441785","0.4916510887900898"
"0,184","0.1829635054679747","0.4915598528325087"
"0,185","0.18394653352804136","0.49146812531511574"
"0,186","0.1849293776415898","0.4913759063296384"
"0,187","0.18591203682577598","0.49128319596829567"
"0,188","0.18689451009794084","0.49118999432379795"
"0,189","0.1878767964756112","0.49109630148934685"
"0,190","0.1888588949765007","0.49100211755863515"
"0,191","0.189840804618511","0.4909074426258468"
"0,192","0.1908225244197325","0.49081227678565675"
"0,193","0.19180405339844547","0.4907166201332308"
"0,194","0.19278539057312102","0.49062047276422566"
"0,195","0.19376653496242208","0.4905238347747886"
"0,196","0.1947474855852043","0.49042670626155765"
"0,197","0.19572824146051718","0.4903290873216613"
"0,198","0.1967088016076049","0.49023097805271854"
"0,199","0.19768916504590742","0.49013237855283853"
"0,200","0.19866933079506136","0.4900332889206208"
"0,201","0.19964929787490107","0.489933709255155"
"0,202","0.20062906530545951","0.4898336396560208"
"0,203","0.20160863210696942","0.4897330802232877"
"0,204","0.202587997299864","0.48963203105751524"
"0,205","0.20356715990477814","0.48953049225975254"
"0,206","0.20454611894254934","0.4894284639315383"
"0,207","0.20552487343421866","0.489325946174901"
"0,208","0.20650342240103167","0.48922293909235826"
"0,209","0.20748176486443948","0.4891194427869172"
"0,210","0.20845989984609972","0.4890154573620741"
"0,211","0.2094378263678775","0.4889109829218144"
"0,212","0.21041554345184635","0.48880601957061254"
"0,213","0.21139305012028928","0.4887005674134318"
"0,214","0.2123703453956997","0.4885946265557244"
"0,215","0.21334742830078246","0.48848819710343117"
"0,216","0.21432429785845467","0.4883812791629815"
"0,217","0.21530095309184688","0.4882738728412934"
"0,218","0.21627739302430393","0.4881659782457732"
"0,219","0.217253616679386","0.4880575954843154"
"0,220","0.2182296230808695","0.4879487246653027"
"0,221","0.2192054112527481","0.48783936589760607"
"0,222","0.22018098021923369","0.4877295192905842"
"0,223","0.22115632900475743","0.4876191849540837"
"0,224","0.22213145663397058","0.48750836299843886"
"0,225","0.22310636213174562","0.4873970535344716"
"0,226","0.22408104452317712","0.4872852566734915"
"0,227","0.22505550283358275","0.4871729725272953"
"0,228","0.22602973608850432","0.4870602012081672"
"0,229","0.22700374331370865","0.4869469428288784"
"0,230","0.22797752353518858","0.4868331975026874"
"0,231","0.22895107577916396","0.48671896534333947"
"0,232","0.22992439907208262","0.4866042464650667"
"0,233","0.2308974924406214","0.4864890409825881"
"0,234","0.23187035491168698","0.486373349011109"
"0,235","0.23284298551241697","0.48625717066632146"
"0,236","0.23381538327018084","0.4861405060644038"
"0,237","0.2347875472125809","0.4860233553220205"
"0,238","0.23575947636745337","0.4859057185563225"
"0,239","0.2367311697628691","0.4857875958849463"
"0,240","0.23770262642713477","0.4856689874260148"
"0,241","0.23867384538879383","0.4855498932981363"
"0,242","0.2396448256766274","0.48543031362040495"
"0,243","0.24061556631965528","0.48531024851240046"
"0,244","0.24158606634713686","0.4851896980941879"
"0,245","0.24255632478857223","0.4850686624863177"
"0,246","0.24352634067370305","0.4849471418098254"
"0,247","0.24449611303251345","0.4848251361862317"
"0,248","0.24546564089523124","0.48470264573754224"
"0,249","0.24643492329232855","0.4845796705862474"
"0,250","0.2474039592545231","0.48445621085532237"
"0,251","0.24837274781277902","0.4843322666682269"
"0,252","0.24934128799830785","0.48420783814890506"
"0,253","0.25030957884256944","0.48408292542178544"
"0,254","0.25127761937727305","0.48395752861178076"
"0,255","0.2522454086343782","0.4838316478442878"
"0,256","0.2532129456460958","0.48370528324518725"
"0,257","0.2541802294448888","0.48357843494084385"
"0,258","0.2551472590634736","0.48345110305810574"
"0,259","0.2561140335348205","0.4833232877243049"
"0,260","0.2570805518921553","0.4831949890672566"
"0,261","0.25804681316895955","0.4830662072152595"
"0,262","0.25901281639897217","0.48293694229709544"
"0,263","0.25997856061619","0.4828071944420293"
"0,264","0.2609440448548689","0.482676963779809"
"0,265","0.2619092681495246","0.4825462504406651"
"0,266","0.26287422953493406","0.48241505455531103"
"0,267","0.26383892804613585","0.48228337625494255"
"0,268","0.2648033627184316","0.48215121567123803"
"0,269","0.26576753258738667","0.482018572936358"
"0,270","0.2667314366888313","0.4818854481829452"
"0,271","0.2676950740588615","0.4817518415441244"
"0,272","0.2686584437338399","0.4816177531535022"
"0,273","0.269621544750397","0.48148318314516697"
"0,274","0.27058437614543185","0.4813481316536887"
"0,275","0.27154693695611304","0.48121259881411893"
"0,276","0.27250922621987994","0.48107658476199044"
"0,277","0.2734712429744433","0.48094008963331725"
"0,278","0.2744329862577865","0.48080311356459454"
"0,279","0.2753944551081663","0.4806656566927983"
"0,280","0.27635564856411393","0.48052771915538545"
"0,281","0.277316565664436","0.4803893010902935"
"0,282","0.2782772054482156","0.48025040263594043"
"0,283","0.2792375669548129","0.4801110239312248"
"0,284","0.2801976492238665","0.47997116511552523"
"0,285","0.28115745129529424","0.4798308263287005"
"0,286","0.2821169722092941","0.4796900077110895"
"0,287","0.2830762110063452","0.47954870940351074"
"0,288","0.284035166727209","0.4794069315472625"
"0,289","0.2849938384129297","0.4792646742841227"
"0,290","0.2859522251048357","0.47912193775634854"
"0,291","0.28691032584454046","0.4789787221066766"
"0,292","0.2878681396739433","0.4788350274783224"
"0,293","0.28882566563523043","0.4786908540149806"
"0,294","0.289782902770876","0.4785462018608248"
"0,295","0.29073985012364295","0.4784010711605069"
"0,296","0.291696506736584","0.47825546205915775"
"0,297","0.2926528716530426","0.4781093747023864"
"0,298","0.293608943916654","0.4779628092362802"
"0,299","0.2945647225713459","0.4778157658074046"
"0,300","0.29552020666133977","0.477668244562803"
"0,301","0.29647539523115163","0.4775202456499966"
"0,302","0.29743028732559296","0.4773717692169844"
"0,303","0.29838488198977176","0.4772228154122427"
"0,304","0.2993391782690934","0.4770733843847254"
"0,305","0.30029317520926174","0.4769234762838635"
"0,306","0.3012468718562799","0.476773091259565"
"0,307","0.30220026725645127","0.47662222946221505"
"0,308","0.3031533604563806","0.47647089104267526"
"0,309","0.30410615050297474","0.4763190761522842"
"0,310","0.3050586364434437","0.4761667849428567"
"0,311","0.30601081732530167","0.4760140175666839"
"0,312","0.3069626921963678","0.47586077417653316"
"0,313","0.3079142601047673","0.47570705492564797"
"0,314","0.30886552009893237","0.47555285996774743"
"0,315","0.3098164712276031","0.4753981894570266"
"0,316","0.31076711253982836","0.4752430435481559"
"0,317","0.311717443084967","0.47508742239628127"
"0,318","0.31266746191268857","0.4749313261570238"
"0,319","0.31361716807297424","0.4747747549864798"
"0,320","0.314566560616118","0.4746177090412204"
"0,321","0.31551563859272735","0.47446018847829147"
"0,322","0.31646440105372436","0.4743021934552136"
"0,323","0.3174128470503467","0.4741437241299818"
"0,324","0.3183609756341485","0.4739847806610654"
"0,325","0.3193087858570012","0.4738253632074078"
"0,326","0.3202562767710946","0.4736654719284265"
"0,327","0.3212034474289379","0.47350510698401277"
"0,328","0.32215029688336055","0.4733442685345315"
"0,329","0.32309682418751323","0.4731829567408211"
"0,330","0.3240430283948686","0.47302117176419345"
"0,331","0.3249889085592225","0.4728589137664334"
"0,332","0.32593446373469503","0.47269618290979903"
"0,333","0.326879692975731","0.47253297935702115"
"0,334","0.3278245953371012","0.4723693032713033"
"0,335","0.3287691698739033","0.47220515481632147"
"0,336","0.32971341564156303","0.4720405341562242"
"0,337","0.33065733169583456","0.47187544145563215"
"0,338","0.33160091709280193","0.47170987687963795"
"0,339","0.3325441708888799","0.47154384059380616"
"0,340","0.3334870921408146","0.4713773327641731"
"0,341","0.334429679905685","0.4712103535572465"
"0,342","0.3353719332409034","0.4710429031400057"
"0,343","0.3363138512042165","0.47087498167990094"
"0,344","0.33725543285370635","0.47070658934485377"
"0,345","0.3381966772477915","0.47053772630325646"
"0,346","0.3391375834452276","0.4703683927239721"
"0,347","0.3400781505051085","0.47019858877633414"
"0,348","0.3410183774868672","0.47002831463014666"
"0,349","0.34195826345027686","0.46985757045568366"
"0,350","0.34289780745545156","0.46968635642368944"
"0,351","0.34383700856284743","0.4695146727053779"
"0,352","0.34477586583326336","0.4693425194724327"
"0,353","0.34571437832784213","0.4691698968970072"
"0,354","0.3466525451080715","0.46899680515172393"
"0,355","0.3475903652357845","0.4688232444096746"
"0,356","0.3485278377731613","0.4686492148444199"
"0,357","0.3494649617827294","0.4684747166299894"
"0,358","0.3504017363273648","0.4682997499408813"
"0,359","0.35133816047029315","0.4681243149520623"
"0,360","0.3522742332750902","0.4679484118389674"
"0,361","0.35320995380568343","0.4677720407774996"
"0,362","0.3541453211263522","0.46759520194403004"
"0,363","0.3550803343017294","0.4674178955153975"
"0,364","0.3560149923968019","0.4672401216689083"
"0,365","0.35694929447691165","0.4670618805823365"
"0,366","0.35788323960775664","0.46688317243392297"
"0,367","0.3588168268553919","0.46670399740237595"
"0,368","0.35975005528623016","0.4665243556668704"
"0,369","0.36068292396704316","0.46634424740704805"
"0,370","0.3616154319649622","0.4661636728030172"
"0,371","0.36254757834747947","0.46598263203535234"
"0,372","0.3634793621824486","0.46580112528509426"
"0,373","0.3644107825380858","0.46561915273374976"
"0,374","0.3653418384829708","0.46543671456329133"
"0,375","0.3662725290860478","0.4652538109561571"
"0,376","0.3672028534166263","0.46507044209525067"
"0,377","0.3681328105443819","0.46488660816394095"
"0,378","0.36906239953935766","0.46470230934606177"
"0,379","0.36999161947196463","0.464517545825912"
"0,380","0.37092046941298296","0.46433231778825507"
"0,381","0.37184894843356275","0.4641466254183191"
"0,382","0.3727770556052251","0.4639604689017963"
"0,383","0.373704789999863","0.46377384842484337"
"0,384","0.374632150689742","0.4635867641740806"
"0,385","0.37555913674750147","0.4633992163365923"
"0,386","0.3764857472461555","0.4632112050999263"
"0,387","0.37741198125909375","0.46302273065209376"
"0,388","0.3783378378600821","0.4628337931815692"
"0,389","0.37926331612326414","0.46264439287729"
"0,390","0.3801884151231617","0.4624545299286565"
"0,391","0.3811131339346758","0.4622642045255316"
"0,392","0.3820374716330877","0.46207341685824066"
"0,393","0.3829614272940598","0.46188216711757135"
"0,394","0.38388499999363657","0.4616904554947735"
"0,395","0.3848081888082453","0.4614982821815586"
"0,396","0.3857309928146973","0.46130564737009994"
"0,397","0.38665341109018864","0.46111255125303235"
"0,398","0.38757544271230104","0.460918994023452"
"0,399","0.38849708675900313","0.46072497587491595"
"0,400","0.38941834230865074","0.4605304970014425"
"0,401","0.3903392084399886","0.4603355575975104"
"0,402","0.39125968423215046","0.460140157858059"
"0,403","0.3921797687646607","0.4599442979784882"
"0,404","0.3930994611174349","0.4597479781546577"
"0,405","0.3940187603707807","0.4595511985828873"
"0,406","0.394937665605399","0.45935395945995666"
"0,407","0.3958561759023846","0.45915626098310486"
"0,408","0.39677429034322725","0.4589581033500303"
"0,409","0.39769200800981264","0.45875948675889067"
"0,410","0.39860932798442317","0.4585604114083025"
"0,411","0.39952624934973896","0.4583608774973411"
"0,412","0.40044277118883864","0.45816088522554044"
"0,413","0.4013588925852005","0.4579604347928927"
"0,414","0.40227461262270325","0.4577595263998484"
"0,415","0.4031899303856269","0.4575581602473158"
"0,416","0.4041048449586538","0.4573563365366611"
"0,417","0.40501935542686934","0.45715405546970794"
"0,418","0.40593346087576326","0.45695131724873744"
"0,419","0.4068471603912301","0.45674812207648774"
"0,420","0.4077604530595705","0.45654447015615407"
"0,421","0.4086733379674918","0.45634036169138825"
"0,422","0.40958581420210916","0.4561357968862988"
"0,423","0.41049788085094646","0.45593077594545045"
"0,424","0.4114095370019371","0.45572529907386417"
"0,425","0.41232078174342507","0.4555193664770168"
"0,426","0.4132316141641656","0.45531297836084084"
"0,427","0.41414203335332644","0.4551061349317245"
"0,428","0.41505203840048843","0.4548988363965112"
"0,429","0.4159616283956466","0.4546910829624994"
"0,430","0.41687080242921104","0.4544828748374425"
"0,431","0.4177795595920078","0.4542742122295486"
"0,432","0.4186878989752798","0.4540650953474804"
"0,433","0.4195958196706877","0.45385552440035465"
"0,434","0.4205033207703109","0.45364549959774236"
"0,435","0.42141040136664837","0.4534350211496682"
"0,436","0.4223170605526196","0.4532240892666108"
"0,437","0.4232232974215654","0.4530127041595018"
"0,438","0.4241291110672491","0.4528008660397264"
"0,439","0.4250345005838571","0.4525885751191227"
"0,440","0.4259394650659999","0.4523758316099816"
"0,441","0.42684400360871316","0.4521626357250466"
"0,442","0.4277481153074584","0.45194898767751357"
"0,443","0.4286517992581239","0.45173488768103054"
"0,444","0.4295550545570259","0.4515203359496974"
"0,445","0.43045788030090915","0.451305332698066"
"0,446","0.43136027558694795","0.4510898781411395"
"0,447","0.4322622395127471","0.45087397249437244"
"0,448","0.4331637711763428","0.45065761597367043"
"0,449","0.43406486967620345","0.45044080879539006"
"0,450","0.4349655341112305","0.4502235511763384"
"0,451","0.43586576358075974","0.4500058433337731"
"0,452","0.4367655571845617","0.44978768548540193"
"0,453","0.4376649140228429","0.44956907784938277"
"0,454","0.4385638331962466","0.4493500206443232"
"0,455","0.43946231380585354","0.4491305140892805"
"0,456","0.4403603549531834","0.4489105584037611"
"0,457","0.4412579557401949","0.4486901538077207"
"0,458","0.44215511526928747","0.44846930052156386"
"0,459","0.44305183264330167","0.4482479987661439"
"0,460","0.44394810696552006","0.44802624876276254"
"0,461","0.44484393733966854","0.44780405073316976"
"0,462","0.44573932286991674","0.44758140489956355"
"0,463","0.4466342626608792","0.4473583114845897"
"0,464","0.44752875581761625","0.44713477071134167"
"0,465","0.44842280144563473","0.4469107828033602"
"0,466","0.4493163986508892","0.4466863479846332"
"0,467","0.4502095465397824","0.4464614664795954"
"0,468","0.4511022442191666","0.4462361385131283"
"0,469","0.4519944907963442","0.4460103643105599"
"0,470","0.4528862853790686","0.44578414409766437"
"0,471","0.4537776270755454","0.4455574781006619"
"0,472","0.45466851499443295","0.44533036654621844"
"0,473","0.4555589482448434","0.44510280966144555"
"0,474","0.45644892593634356","0.4448748076739001"
"0,475","0.45733844717895583","0.44464636081158404"
"0,476","0.458227511083159","0.4444174693029442"
"0,477","0.4591161167598893","0.44418813337687213"
"0,478","0.46000426332054106","0.44395835326270366"
"0,479","0.4608919498769679","0.4437281291902189"
"0,480","0.46177917554148323","0.443497461389642"
"0,481","0.4626659394268615","0.44326635009164067"
"0,482","0.4635522406463389","0.4430347955273261"
"0,483","0.4644380783136143","0.442802797928253"
"0,484","0.46532345154285004","0.4425703575264189"
"0,485","0.46620835944867306","0.4423374745542641"
"0,486","0.46709280114617546","0.44210414924467156"
"0,487","0.4679767757509157","0.44187038183096666"
"0,488","0.46886028237891914","0.4416361725469168"
"0,489","0.46974332014667924","0.44140152162673113"
"0,490","0.47062588817115836","0.44116642930506067"
"0,491","0.47150798556978857","0.4409308958169976"
"0,492","0.4723896114604724","0.44069492139807553"
"0,493","0.47327076496158427","0.44045850628426875"
"0,494","0.47415144519197056","0.44022165071199243"
"0,495","0.47503165127095115","0.439984354918102"
"0,496","0.47591138231832003","0.4397466191398934"
"0,497","0.4767906374543463","0.4395084436151023"
"0,498","0.47766941579977484","0.43926982858190416"
"0,499","0.4785477164758274","0.43903077427891407"
"0,500","0.4794255386042033","0.43879128094518627"
"0,501","0.4803028813070806","0.4385513488202141"
"0,502","0.4811797437071166","0.43831097814392966"
"0,503","0.482056124927449","0.4380701691567036"
"0,504","0.48293202409169667","0.43782892209934493"
"0,505","0.48380744032396045","0.4375872372131006"
"0,506","0.48468237274882425","0.43734511473965554"
"0,507","0.4855568204913557","0.43710255492113215"
"0,508","0.4864307826771071","0.4368595580000903"
"0,509","0.48730425843211633","0.43661612421952684"
"0,510","0.4881772468829078","0.43637225382287553"
"0,511","0.489049747156493","0.4361279470540068"
"0,512","0.4899217583803719","0.43588320415722737"
"0,513","0.49079327968253317","0.43563802537728"
"0,514","0.4916643101914557","0.43539241095934367"
"0,515","0.49253484903610895","0.43514636114903266"
"0,516","0.4934048953459542","0.43489987619239673"
"0,517","0.4942744482509453","0.4346529563359208"
"0,518","0.4951435068815293","0.4344056018265248"
"0,519","0.4960120703686477","0.4341578129115632"
"0,520","0.496880137843737","0.4339095898388249"
"0,521","0.49774770843872995","0.43366093285653284"
"0,522","0.49861478128605585","0.43341184221334406"
"0,523","0.4994813555186421","0.4331623181583492"
"0,524","0.5003474302699145","0.4329123609410723"
"0,525","0.5012130046737981","0.43266197081147056"
"0,526","0.502078077864719","0.432411148019934"
"0,527","0.5029426489776038","0.4321598928172855"
"0,528","0.5038067171478816","0.4319082054547802"
"0,529","0.5046702815114842","0.4316560861841054"
"0,530","0.5055333412048473","0.4314035352573804"
"0,531","0.5063958953649114","0.4311505529271561"
"0,532","0.5072579431291222","0.43089713944641483"
"0,533","0.5081194836354322","0.43064329506856996"
"0,534","0.508980516022301","0.43038902004746593"
"0,535","0.5098410394286961","0.4301343146373778"
"0,536","0.5107010529940943","0.42987917909301077"
"0,537","0.511560555858482","0.4296236136695005"
"0,538","0.5124195471623566","0.42936761862241235"
"0,539","0.5132780260467267","0.4291111942077414"
"0,540","0.5141359916531134","0.42885434068191197"
"0,541","0.5149934431235514","0.42859705830177763"
"0,542","0.5158503796005892","0.42833934732462065"
"0,543","0.5167068002272903","0.4280812080081521"
"0,544","0.5175627041472344","0.4278226406105112"
"0,545","0.5184180905045173","0.4275636453902653"
"0,546","0.519272958443753","0.42730422260640966"
"0,547","0.5201273071100735","0.427044372518367"
"0,548","0.5209811356491302","0.42678409538598744"
"0,549","0.5218344432070947","0.4265233914695481"
"0,550","0.5226872289306594","0.4262622610297528"
"0,551","0.5235394919670389","0.42600070432773196"
"0,552","0.5243912314639699","0.42573872162504234"
"0,553","0.5252424465697133","0.4254763131836665"
"0,554","0.5260931364330538","0.425213479266013"
"0,555","0.5269433002033017","0.4249502201349156"
"0,556","0.5277929370302933","0.4246865360536336"
"0,557","0.5286420460643919","0.42442242728585083"
"0,558","0.5294906264564885","0.42415789409567617"
"0,559","0.5303386773580027","0.4238929367476428"
"0,560","0.5311861979208837","0.42362755550670794"
"0,561","0.5320331872976112","0.42336175063825293"
"0,562","0.5328796446411956","0.42309552240808257"
"0,563","0.5337255691051798","0.422828871082425"
"0,564","0.5345709598436394","0.4225617969279316"
"0,565","0.5354158160111837","0.4222943002116765"
"0,566","0.5362601367629566","0.4220263812011564"
"0,567","0.5371039212546374","0.42175804016429025"
"0,568","0.5379471686424417","0.4214892773694191"
"0,569","0.5387898780831223","0.42122009308530567"
"0,570","0.5396320487339695","0.42095048758113424"
"0,571","0.5404736797528131","0.42068046112651036"
"0,572","0.541314770298022","0.4204100139914604"
"0,573","0.5421553195285057","0.42013914644643147"
"0,574","0.542995326603715","0.4198678587622911"
"0,575","0.5438347906836429","0.41959615121032695"
"0,576","0.5446737109288255","0.41932402406224656"
"0,577","0.5455120865003426","0.4190514775901771"
"0,578","0.5463499165598186","0.41877851206666494"
"0,579","0.5471872002694236","0.4185051277646756"
"0,580","0.5480239367918739","0.41823132495759335"
"0,581","0.548860125290433","0.41795710391922103"
"0,582","0.5496957649289127","0.4176824649237796"
"0,583","0.5505308548716732","0.41740740824590805"
